CompACT,HStile,HSGPA,ActionDate,ApplDate,BDt,TotalSAT,Gender,Ethnicity,AcadPlan,Enroll18,zipdisk
15.874482,67.02187458,3.191855621,356.8744861,207.1592188,11026.44559,-254.6282095,F,African American,DPSYC-BA,Enroll,-35.11412508
16.46620031,64.40720032,3.014390597,388.8837824,117.8617,11281.94335,730.9053158,M,Hispanic,DCOMM-BA,Enroll,0.185470397
16.56217926,69.99770118,3.749283635,419.7020782,334.6131202,10947.13253,1164.369535,M,Hispanic,DLSCM-BS,Enroll,-7.098263336
-0.365446732,-20.88778243,2.457405569,448.9521146,431.1223422,10655.29414,860.6103717,M,African American,DBUND,Enroll,-9.955551545
-2.673012931,20.87205722,4.114907908,264.0252226,120.3593311,10831.24604,644.2444093,F,African American,DPBHLTH-BA,Enroll,82.23704442
10.22851945,36.22746965,3.15558366,294.2995135,77.98486138,10999.86916,963.207887,F,Hispanic,DCRJS-BS,Enroll,147.1803772
14.73183707,16.86522236,3.223876027,309.5052743,253.2053993,11322.58213,1558.501701,F,Hispanic,DCOMM-BA,Enroll,-41.52027613
1.866576221,59.46989645,3.329265518,298.0287855,110.5506917,10993.48428,1170.465812,F,Hispanic,DPSYC-BA,Enroll,-31.81751746
10.0730365,18.94142414,3.201974802,309.2720342,220.938192,11244.3712,463.47116,M,Hispanic,DBIOL-BS,Enroll,5.345515695
26.47729944,13.86167056,4.461087282,273.9701406,171.6323713,11129.76058,474.0985158,F,Hispanic,DUNDECIDED,Enroll,141.3171093
22.33280651,12.10399104,3.131066583,280.0297925,135.7907563,10825.35126,50.86551218,M,Hispanic,DMATH-BA,Enroll,103.6690228
28.10417676,57.4274711,3.282089954,231.2228099,153.3012549,10869.73085,1358.87545,M,Hispanic,DCSIT-BA,Enroll,88.71769325
-3.390727193,76.49821936,2.936099654,270.9072678,121.1071154,10828.97013,560.8192596,F,Hispanic,DGNBU-BBA,Enroll,-108.6872204
12.29529844,-5.470804677,3.092464164,262.6451586,173.9271672,11209.09555,1053.99605,M,Hispanic,DCRJS-BS,Enroll,41.36378379
12.1365838,73.41252645,3.991079585,313.9829197,262.1677067,11138.94532,1390.298155,M,African American,DLSCM-BS,Enroll,-8.596237957
27.06922853,88.94076619,3.477301864,239.2244833,97.46613508,11893.13698,1244.489113,M,Hispanic,DMATH-BA,Enroll,-38.07655547
-3.82635515,33.22638289,3.812192825,371.7349147,348.6376078,10973.9021,969.5897679,F,African American,DBIOL-BS,Enroll,-18.69329403
11.3222023,50.60083767,3.935077154,304.1570477,36.12516798,10864.91063,1071.751422,F,Hispanic,DPSYC-BA,Enroll,111.6316621
-8.679275262,6.536056914,1.969762044,406.3804096,235.716083,10149.8837,-75.08834433,M,African American,DCOMM-BA,Enroll,-5.526326952
1.995875494,71.75888933,2.800803523,326.1746292,41.82354964,10870.8001,452.3505265,M,African American,DBUND,Enroll,122.4631277
15.32040464,59.93125524,3.54911404,329.0465505,27.96552046,11204.03947,678.3311167,F,Hispanic,DBIOL-BS,Enroll,121.5966238
-3.312322093,92.30666338,2.628600685,287.3190447,99.61940489,10760.45451,734.2832536,M,Hispanic,DCRJS-BS,Enroll,10.513276
1.011817673,59.93535111,3.111098848,263.3034463,247.5548823,10540.3638,818.9036417,F,Asian,DBIOL-BS,Enroll,154.8480737
-2.828497583,7.019181983,2.964204311,313.1485331,68.92662518,10977.02553,856.2294966,F,Hispanic,DBIOL-BS,Enroll,57.63738786
18.94723217,86.31623293,3.415063573,268.7802964,82.52581581,11076.17296,807.8140232,F,Hispanic,DGNBU-BBA,Enroll,0.811968373
17.69575897,-5.311818282,2.248613764,380.8518589,326.8576839,10912.53997,601.1340711,M,Hispanic,DBIOL-BS,Enroll,147.1749239
18.37331377,117.6304268,3.711397044,257.0953235,90.16948799,11231.17983,1231.5087,F,Hispanic,DCDFS-BS,Enroll,-85.08110326
21.00346662,32.88798963,3.287289349,369.0242374,383.9703981,12133.48247,-122.4511493,M,Hispanic,DBUND,Enroll,67.58349748
-4.992234548,3.235454751,3.514319047,314.255183,204.1649677,11100.88128,806.4880276,M,Hispanic,DACCT-BBA,Enroll,7.056585328
18.18879607,-22.55806603,3.80325683,297.1453464,205.6695456,10603.21938,178.155014,F,Hispanic,DACCT-BBA,Enroll,125.8752106
6.324078856,90.43175751,2.868473871,274.7694469,62.38612953,11428.20464,963.3349505,F,Hispanic,DUNDECIDED,Enroll,-11.72150035
-0.598960414,-12.6278434,2.681272546,243.3212059,132.6699912,10834.06239,1140.162099,M,White,DBIOL-BS,Enroll,127.8922996
-2.022576441,84.36568071,3.794325483,303.555307,157.4821898,11053.32622,816.172318,F,Hispanic,DBIOL-BA,Enroll,134.637886
4.137903046,97.97556461,3.760749996,236.3396843,146.8231198,11379.63354,1017.399135,F,Hispanic,DBIOL-BS,Enroll,-47.79659577
28.20049022,84.44120675,-0.133833481,245.9031092,194.3528349,10898.36691,183.8205474,F,Asian,DBIOL-BS,Enroll,-21.04520636
3.546798128,-1.166449472,2.532285479,312.8470811,166.001577,10383.16386,-104.7032201,F,African American,DPSYC-BA,Enroll,275.6870139
2.100540151,58.08539492,3.282429036,331.4410007,179.9017169,11340.51134,898.1072959,F,Hispanic,DUNDECIDED,Enroll,-42.44788103
15.90096445,-1.501501206,3.168439333,289.2856609,228.6690718,10655.73718,106.32808,F,Hispanic,DBUND,Enroll,47.78683467
16.06859143,81.49562063,3.399653894,315.4588158,26.83387134,11401.83914,794.8175073,F,Hispanic,DCDFS-BS,Enroll,-63.30392076
24.84725993,95.63207257,4.438480339,338.3134006,127.446806,10701.84955,1162.611123,F,Hispanic,DCRJS-BS,Enroll,-6.308823775
9.888909561,110.1187665,3.9256943,293.9600225,133.0788915,12235.04563,826.8811424,F,Hispanic,DACCT-BBA,Enroll,170.8056651
-2.285165974,51.09192076,3.961779042,343.4613557,259.7641321,11288.53757,798.0901663,M,Hispanic,DPSYC-BA,Enroll,2151.341618
13.18984615,145.5702385,3.248192523,265.6422233,235.0585474,10015.72772,886.5668248,M,Asian,DCRJS-BS,Enroll,-24.85565746
23.33053929,50.56726427,2.776163405,292.5397461,126.5004388,10629.58493,-100.4322334,F,Hispanic,DBIOL-BA,Enroll,37.29535844
17.36962482,41.36915655,4.19310644,249.6715063,61.58157586,10957.32841,922.6895943,F,Hispanic,DBIOL-BS,Enroll,117.4222648
24.86719297,82.69598137,3.351267633,275.9551217,115.8574159,10762.17461,1200.784658,M,Hispanic,DCOMM-BA,Enroll,-169.2557738
22.19943497,72.15244073,2.575292448,280.3420035,137.7455658,11895.42251,-240.8727831,M,Hispanic,DCOMM-BA,Enroll,-29.42545938
13.78788686,24.75217799,3.435367902,393.3043516,278.1199034,11372.84986,661.0460214,M,Hispanic,DCSIT-BA,Enroll,14.76642305
12.18424042,99.61625206,2.883997357,261.3486304,95.32110364,11227.58893,1127.990914,F,Hispanic,DBIOL-BA,Enroll,63.31831103
3.189350636,-18.58129279,4.186710521,299.1768013,313.3737131,10732.63973,1173.522086,F,Hispanic,DPBHLTH-BA,Enroll,-87.90330365
3.435948467,94.30123861,4.271051591,336.5040024,345.2136835,11550.34207,1086.748601,F,African American,DCRJS-BS,Enroll,-122.3713929
16.78176936,29.89911827,3.493042972,278.52985,217.7485294,10781.35231,881.7193533,M,Hispanic,DBIOL-BS,Enroll,-5.799015185
-0.093760355,43.73701451,1.778649213,387.5545039,353.6361941,11446.66786,828.3829589,M,African American,DINDE-BS,Enroll,18.19969944
14.65868257,49.83723038,3.674861691,363.9267086,332.8120868,11475.46482,1015.537438,F,Hispanic,DUNDECIDED,Enroll,42.10933199
0.084835544,45.7995369,2.204536674,294.711649,109.2898149,11119.34385,1064.650749,F,Hispanic,DPSYC-BA,Enroll,64.17579053
0.177711799,66.588074,3.275959939,256.1329295,42.82284889,11166.52885,885.157078,F,Hispanic,DHROB-BBA,Enroll,-87.07583333
2.18770352,72.01855999,3.415706844,294.1162525,190.2011886,11565.28657,1499.05687,F,Hispanic,DUNDECIDED,Enroll,134.8216282
20.24500494,55.55134028,2.955301987,358.5848228,170.3631052,11753.80375,1108.026806,M,Hispanic,DBUND,Enroll,62.45697325
25.35228943,-6.15539667,3.726442044,282.3360511,107.5573099,11079.15296,197.2939034,F,Hispanic,DUNDECIDED,Enroll,90.330516
-0.120366844,-15.08816999,0.15739639,262.6438334,165.6057461,11261.01464,1012.139934,M,Hispanic,DBIOL-BS,Enroll,21.90427859
10.04664264,8.832372706,2.8641062,300.19805,153.7418869,11159.90618,652.3133856,M,Hispanic,DCRJS-BS,Enroll,140.6214711
17.90429511,57.78228179,3.827001151,254.6900073,147.2669174,10571.89212,799.2412134,M,Hispanic,DBIOL-BS,Enroll,5.535356592
-8.450511273,58.87799782,3.334448346,336.6938769,113.0331433,11457.96114,959.8567787,F,Hispanic,DBIOL-BS,Enroll,-38.50968724
11.04062829,-4.381014967,2.273900371,332.3150362,221.6567139,10703.13946,270.4652369,M,African American,DPOLS-BA,Enroll,-104.9823879
-1.129499644,-1.720072507,0.125536811,261.0648679,168.1468677,11449.86067,1051.794735,F,African American,DBUND,Enroll,-48.28616756
-6.143526631,51.25472187,2.870541868,234.2009618,260.1386131,10679.44753,1244.967441,M,Hispanic,DUNDECIDED,Enroll,-15.99470463
16.73798156,28.4079466,3.145017116,291.2680779,176.9904607,10806.49916,1154.875241,M,Hispanic,DMATH-BA,Enroll,35.41907797
6.393291984,116.5483499,5.499170607,333.5480626,365.0666531,10911.68164,1025.526904,F,African American,DCRJS-BS,Enroll,-56.15515906
14.79054047,69.0863906,3.438518912,246.7755755,173.5828544,10721.01042,1255.300621,F,Hispanic,DCDFS-BS,Enroll,20.7048015
5.610390572,44.23869899,2.909121645,329.8504376,202.5912219,10666.81614,-15.46628578,F,African American,DPSYC-BA,Enroll,-113.8160597
10.32391466,66.65262735,3.057432161,307.8513097,23.14101644,11408.76481,1128.566609,M,African American,DCSIT-BA,Enroll,422.9033578
-9.486202348,74.02695637,3.329763398,311.4507393,211.7437013,10744.57579,1194.390786,F,Hispanic,DCOMM-BA,Enroll,93.68869059
7.653536762,2.916236638,3.015739233,277.5267544,176.9049125,11155.76287,-64.07067595,M,Hispanic,DBUND,Enroll,-63.29702653
-2.430277737,30.01714324,2.813408167,299.8361353,86.10165795,11449.97883,930.9334431,F,Hispanic,DCDFS-BS,Enroll,36.73979197
17.20014381,-5.071289381,-0.155455549,290.3790534,140.9743606,11122.82669,961.0053881,M,African American,DBUND,Enroll,-14.23490684
1.423074471,33.50448979,2.698185897,265.7375144,189.8954538,10778.57635,925.9701803,F,Hispanic,DCRJS-BS,Enroll,18.98480481
8.274911397,42.6317181,3.798155629,293.0490064,111.5196951,10848.4606,674.2271061,M,Hispanic,DMATH-BA,Enroll,-27.25577701
2.078719274,-6.797637623,4.520401455,378.6269268,357.362477,11513.12062,866.6207597,F,African American,DUNDECIDED,Enroll,94.45327271
7.747659053,89.62124164,4.232501443,291.3270586,32.03809592,11112.59058,933.9633258,F,White,DBIOL-BS,Enroll,76.60997267
16.45069404,97.19835624,3.565414742,274.4193748,220.114871,11270.0041,1418.70642,M,Hispanic,DBIOL-BS,Enroll,41.54445398
-4.531364339,84.10180854,3.792227895,308.6520713,244.6759701,11187.43952,982.88427,F,Hispanic,DBIOL-BS,Enroll,30.45347097
-2.185293529,67.84249151,3.657410488,301.9014365,97.66608694,11032.42015,616.8018049,F,Hispanic,DPSYC-BA,Enroll,185.5877933
20.24500792,19.45439898,2.65461552,321.43319,219.8696111,11550.93118,1530.635156,M,Hispanic,DBUND,Enroll,47.33604132
-6.691503757,-23.36614262,3.947002529,295.3019791,277.7745082,10903.1757,1142.295251,F,Hispanic,DACCT-BBA,Enroll,-108.2090143
6.238928983,29.75209048,2.934281781,261.0651036,108.2187249,10904.29069,1256.371644,F,Hispanic,DPSYC-BA,Enroll,-32.90123417
3.243081574,9.607530942,-0.431729925,405.8535638,444.1001382,7003.336948,-207.8075727,M,African American,DPSYC-BA,Enroll,1274.907147
-0.59662802,-4.145652138,2.43744121,342.5812825,252.0074153,11187.36218,1236.26835,M,African American,DGNBU-BBA,Enroll,-145.861451
1.31588358,48.55316649,3.618755023,288.7067682,59.76996638,11046.45795,1032.23968,F,Hispanic,DUNDECIDED,Enroll,-17.65343449
7.48310534,10.20516894,2.77577634,316.0041775,213.7984399,11041.2325,1205.52782,M,Hispanic,DGNBU-BBA,Enroll,-89.7397441
-5.842075781,37.34579363,3.460518645,294.4373891,72.22051494,11236.24849,994.3968754,F,African American,DPBHLTH-BA,Enroll,84.40706485
0.791792879,-29.82860839,3.913028163,309.0424003,296.9634926,10699.64012,924.5128743,F,Hispanic,DACCT-BBA,Enroll,62.60305758
10.95190229,5.272701239,2.57366421,402.0802125,280.8223391,11039.66097,-335.0386827,F,Hispanic,DCDFS-BS,Enroll,35.71606699
18.16116306,-28.5037707,2.192759946,442.486022,365.2919482,10394.32651,-304.6187047,F,African American,DPSYC-BA,Enroll,-40.81504998
2.602531562,-14.41409145,1.889186279,331.0046449,211.0095893,10213.36462,244.0547809,F,African American,DPSYC-BA,Enroll,191.0522417
-1.899492272,-0.12868821,3.251670682,370.679472,363.1883394,11365.71906,1384.461045,M,Hispanic,DMATH-BA,Enroll,18.60369481
-4.767887986,113.3744557,3.380963868,400.0178344,135.4504587,10721.50566,1069.628001,F,Hispanic,DUNDECIDED,Enroll,157.5932128
5.089963464,25.33050116,3.631799661,287.5820284,124.3428412,11234.29662,757.1101951,M,Hispanic,DINDE-BS,Enroll,142.2453434
7.605766641,70.63986717,3.267798129,320.4533443,95.18797826,10904.81616,1168.209386,F,Hispanic,DGNBU-BBA,Enroll,50.06580256
-4.459309581,45.11322212,3.441300688,297.1362573,125.0408633,10670.17828,1060.534113,F,Hispanic,DCRJS-BS,Enroll,102.4146533
-0.178386956,74.50627989,3.734272374,289.1638098,141.1976909,11133.11542,843.143083,F,Hispanic,DCRJS-BS,Enroll,96.37265478
2.446705751,114.2960574,4.028940821,295.4451976,148.7064213,11126.94413,1201.39773,F,Hispanic,DUNDECIDED,Enroll,13.51311926
20.43310961,43.28940764,2.700202369,434.9537284,246.613934,10681.38146,644.4271489,F,African American,DUNDECIDED,Enroll,36.09384007
17.83611925,1.938562016,3.365526436,338.690384,448.1684419,11564.61118,701.8444462,M,Hispanic,DCOMM-BA,Enroll,174.9773035
3.860202574,34.03249121,3.650426947,447.8574888,94.40464415,11099.35467,-232.3259551,M,Hispanic,DCOMM-BA,Enroll,23.04575798
30.99787891,42.65451881,3.461766078,239.1947109,211.966009,10997.18694,1355.361344,F,Hispanic,DHPMGT-BBA,Enroll,-76.45106877
21.76513168,-32.51707937,3.206795301,291.7559633,219.0005943,10640.90509,1080.17492,M,Hispanic,DUNDECIDED,Enroll,37.17425262
10.94522148,34.69616073,3.260057569,307.2518189,70.87516841,11027.53717,636.9863196,M,Hispanic,DBUND,Enroll,37.97416803
9.628813961,73.86728172,3.410576348,367.2648007,260.0502398,11519.04738,122.4531177,F,Hispanic,DBUND,Enroll,75.56026845
4.059479849,67.89772857,3.927587719,278.9541225,239.2876696,10840.69147,1024.733054,F,Asian,DBIOL-BS,Enroll,140.7338363
22.64994073,21.79629869,3.621015406,357.2180044,189.0420458,11384.92246,889.2295682,M,African American,DPSYC-BA,Enroll,-2.212263969
5.708988378,-12.9628599,2.869314202,366.0138829,104.097405,10831.39253,923.873247,F,Hispanic,DBIOL-BS,Enroll,-4.071624684
-2.572151223,30.98223995,1.401133959,382.2536091,257.9144892,11037.61343,105.116803,M,African American,DCOMM-BA,Enroll,65.96747566
20.04813165,85.36350681,3.694046978,284.3075841,45.33308447,11580.80114,377.0538646,F,Hispanic,DINDE-BS,Enroll,132.3811406
14.67625362,26.17100691,3.288790861,348.48244,410.7495468,10827.49561,1237.355325,M,Hispanic,DCOMM-BA,Enroll,-5.750976411
25.07262314,82.48915215,3.231233833,271.8380915,202.5937227,11500.65226,990.5499186,F,Hispanic,DUNDECIDED,Enroll,124.6788886
1.803815318,74.1590972,3.915935272,315.6655211,112.2117838,11569.31267,1442.023839,F,African American,DPBHLTH-BA,Enroll,-123.3093935
1.336177049,79.75550598,2.268386301,353.295267,324.0761829,10833.80989,771.7238788,M,Hispanic,DCRJS-BS,Enroll,51.15973699
23.40435786,81.82269551,3.186461997,246.9356963,140.2162062,11549.90881,952.4450787,M,African American,DGNBU-BBA,Enroll,66.03239147
-5.632083724,104.9754786,3.635619458,264.3156507,290.6351861,10180.47732,835.4206162,F,Hispanic,DCOMM-BA,Enroll,55.55180954
7.720986235,2.607656974,3.543687324,409.6652846,371.0178389,10786.03519,869.9154047,M,African American,DBUND,Enroll,-15.70633664
-4.764946532,-19.87783108,-0.654834238,420.142513,360.0479662,6784.211634,-154.9123932,M,African American,DPSYC-BA,Enroll,1279.230055
2.398157532,96.77142674,5.173904854,330.2528028,169.6295588,11011.25653,1404.896912,F,Asian,DACCT-BBA,Enroll,64.66418487
7.733183081,-11.72079451,2.77616874,321.0829057,157.2380074,11266.24606,1265.113129,F,Hispanic,DPSYC-BA,Enroll,-18.99340247
8.49666817,17.53049622,3.7193187,335.8467042,94.58521122,10975.9708,-215.4973033,F,Hispanic,DFINA-BBA,Enroll,43.8350674
-6.679972537,71.30318839,3.15133468,263.0704378,81.22359084,11225.72239,1126.847815,M,African American,DCOMM-BA,Enroll,123.1155595
1.607129234,66.20842024,4.219339107,269.1264262,232.037188,11783.68929,1315.490736,F,Hispanic,DBIOL-BS,Enroll,32.37693193
20.8154887,88.45228948,4.00702365,338.8313561,87.16077702,11282.11194,907.3564244,F,Hispanic,DBIOL-BS,Enroll,76.14529149
3.467396469,68.39979371,3.368987201,306.3230212,129.7694987,11371.10633,854.0926523,F,Hispanic,DPBHLTH-BS,Enroll,47.39594015
17.63897,-19.33203628,3.128321556,318.8567164,244.7929428,11344.46275,1121.102422,M,Hispanic,DUNDECIDED,Enroll,16.31629343
16.32868782,7.743161231,2.784891887,378.6459642,344.0274664,10991.80426,49.95937921,F,Hispanic,DCDFS-BS,Enroll,111.4525207
23.74279868,55.39229809,2.751763401,400.3554755,347.5188503,11263.26729,1090.613194,M,Hispanic,DCOMM-BA,Enroll,64.07000161
5.572807267,75.61752019,5.614468048,285.024241,248.7117356,11138.11227,1748.058568,F,Asian,DACCT-BBA,Enroll,73.01199326
19.81083217,-0.734590162,2.452886294,260.9598068,212.296139,11021.63114,861.6421052,M,Hispanic,DUNDECIDED,Enroll,-3.725341753
13.60670405,60.92644142,4.474108634,383.5063171,320.3020225,10654.76085,917.1485751,F,Hispanic,DPBHLTH-BS,Enroll,26.81232023
-1.480432279,65.1013934,3.908839123,320.0172602,24.16079947,11340.4246,903.0912365,F,Hispanic,DCRJS-BS,Enroll,17.57101479
18.59575281,80.19712116,3.068280245,257.5956709,129.6134036,10736.5028,504.1442457,F,Hispanic,DBIOL-BS,Enroll,-118.3371353
13.94230509,79.16379352,3.239094625,273.2490536,187.0448839,11177.18891,649.4110243,F,Hispanic,DCDFS-BS,Enroll,58.37132204
17.52766238,135.1315515,3.435261174,256.8124632,274.5938027,11178.33798,1045.16168,F,Hispanic,DHROB-BBA,Enroll,6.410357784
7.778973806,106.6944036,3.896879751,293.2173974,159.5502958,10895.1306,1067.636247,F,Hispanic,DACCT-BBA,Enroll,-151.8501661
16.98457192,109.4074328,3.647072607,263.4860252,154.6924718,10864.64501,814.3336761,F,Hispanic,DHROB-BBA,Enroll,-112.4090457
1.054519457,79.47663036,3.609134428,293.6926968,147.4805818,10856.1306,927.6560179,F,White,DBIOL-BS,Enroll,8.717977857
-0.323085815,50.27483045,1.967486167,410.0632808,185.4715097,10668.18288,124.5622952,M,African American,DCOMM-BA,Enroll,-37.76134154
26.23962649,100.0204739,3.877145396,300.0852757,211.8834765,11391.4863,893.2171163,F,Hispanic,DPSYC-BA,Enroll,-31.47130738
-0.619254946,86.91010276,3.8539604,217.3088253,107.7906679,11082.53517,1260.371574,F,Hispanic,DINDE-BS,Enroll,28.35496906
17.61900327,62.63811774,3.833503665,413.4676038,259.0301038,10854.8379,971.972338,F,Hispanic,DPSYC-BA,Enroll,37.21298327
9.136352434,71.79128292,3.951473127,324.6093142,43.44555836,10615.75185,819.6965787,F,Hispanic,DBIOL-BS,Enroll,15.49805952
15.57163841,81.39034862,2.489792235,385.5015363,211.3664764,10528.45856,-83.94117008,F,African American,DFINA-BBA,Enroll,62.57960896
-1.182118986,5.09847792,2.771106638,243.5352888,220.4884369,11002.17269,1050.893473,F,African American,DPSYC-BA,Enroll,33.41677911
12.08978242,-6.580536362,3.221983334,398.7183414,315.0804267,11560.06152,737.9847859,F,African American,DCDFS-BS,Enroll,-21.05547851
12.53554833,69.83114309,3.899160835,293.959943,118.4775543,10976.79366,802.776912,F,Hispanic,DPSYC-BA,Enroll,-151.4926211
0.680084477,75.12601207,4.29170911,241.0642826,269.6684525,11084.22533,1078.167404,F,African American,DCRJS-BS,Enroll,-42.68680689
16.72732182,90.50920283,3.994617733,241.7546384,196.087226,10897.94068,1044.493382,M,Hispanic,DCSIT-BA,Enroll,-5.553152537
-0.084572754,95.10554204,3.530964002,310.0178904,199.4997252,11119.68786,650.1986852,F,Hispanic,DPSYC-BA,Enroll,-9.775363792
2.86834364,-0.018955144,3.427523893,439.1774628,134.0764532,11363.8522,759.1011727,F,Hispanic,DACCT-BBA,Enroll,-90.9538875
20.64717456,89.66987769,3.511953335,278.2912304,176.973731,11104.44841,999.7386487,F,Hispanic,DCOMM-BA,Enroll,41.38628628
11.08164299,59.92831079,3.053468859,372.9234163,321.8816812,10865.38609,693.6121682,M,Hispanic,DCSIT-BA,Enroll,-127.2911352
3.845308053,-12.03640581,2.105581101,402.6366943,401.4109391,10801.56219,564.4129917,M,African American,DBUND,Enroll,-100.2909384
0.988866458,75.07741903,3.903675854,266.4228694,94.9505715,11405.43824,1248.018588,F,Hispanic,DCRJS-BS,Enroll,3.020657199
-1.288405353,68.5889344,3.424352833,300.9590718,169.3916919,11368.82359,613.1937511,F,Hispanic,DCDFS-BS,Enroll,6.786413851
18.89453145,105.1725452,4.347290055,274.5221936,164.3111013,11916.53396,1027.996786,F,Hispanic,DPSYC-BA,Enroll,46.01142321
0.754790526,82.89599182,4.026878129,263.9579047,117.6083616,11502.52447,1257.030377,M,Hispanic,DACCT-BBA,Enroll,124.6699314
17.85125422,-2.518471852,4.244791508,284.1986817,196.6241991,10818.64159,676.8687043,F,Hispanic,DCRJS-BS,Enroll,-28.54889709
8.7247343,85.63322574,2.564605728,299.3752959,116.6626822,10415.80818,1188.018675,F,African American,DBUND,Enroll,77.87661809
20.83234879,142.8523011,3.637724767,317.7216837,331.2274003,10485.38427,974.6253111,M,Asian,DCRJS-BS,Enroll,-29.9283925
19.86258537,92.77078047,3.141566497,290.3408359,121.9187046,11426.97131,996.0467662,F,Hispanic,DINDE-BS,Enroll,-50.13502108
10.84899514,-10.26329904,2.474662056,312.2676132,223.6400903,11528.08085,800.1032155,F,Hispanic,DBIOL-BS,Enroll,527.504647
-5.587075294,68.49758904,2.727984302,308.7146,112.431727,10110.19861,818.2262634,F,African American,DPBHLTH-BA,Enroll,-13.77563189
11.13804084,71.78817825,3.578951861,241.930974,75.93894115,11350.88683,901.1615893,F,Hispanic,DBIOL-BS,Enroll,24.03673631
5.803562577,-1.014624007,2.992317664,320.3268359,69.95606933,11112.89917,775.5108252,F,Hispanic,DBIOL-BS,Enroll,-77.995484
1.720465726,26.17511103,3.841747615,285.1227511,182.717478,11349.21262,993.5935241,M,Hispanic,DFINA-BBA,Enroll,-18.27267536
19.39913453,58.70016875,3.779819357,370.5566801,272.7996343,11409.28184,961.4905546,F,Hispanic,DPSYC-BA,Enroll,45.67042605
-3.742735001,27.63820034,3.037153963,385.8719617,266.8186953,10846.02041,613.5649089,F,African American,DCRJS-BS,Enroll,123.5159037
1.967733968,64.75413348,3.0685074,382.8206052,437.9733681,-32.60701577,-188.1029207,F,African American,DGNBU-BBA,Enroll,23.13260509
18.87714354,142.4375218,3.390874114,227.3245194,46.69166477,10613.08502,993.9022694,F,Hispanic,DPSYC-BA,Enroll,-3.978734016
20.06734749,96.55458356,3.495652856,276.4863045,115.560471,11176.00935,1420.061832,F,African American,DCDFS-BS,Enroll,23.39523838
24.51234547,41.87755144,2.967423697,359.178315,158.416165,10372.51344,965.8592087,F,Hispanic,DHSML-BS,Enroll,-130.9213049
7.295202279,21.95385089,3.426194809,341.9147964,336.6062291,11731.29774,937.3186066,M,Hispanic,DBIOL-BS,Enroll,141.286569
-6.368565692,13.81557765,2.806530139,317.4371669,168.7450169,10432.60294,970.4738032,F,Hispanic,DPSYC-BA,Enroll,52.89627414
8.540428405,58.63719991,4.09093855,257.3241613,90.61516964,11260.01482,1031.182382,F,Hispanic,DUNDECIDED,Enroll,81.10439949
10.96178756,58.23060497,2.745519861,293.1229447,80.12366134,11262.21848,746.105016,M,Hispanic,DBIOL-BS,Enroll,-43.55263023
16.42264079,38.12883835,2.468665195,342.3658789,279.9110609,11308.34722,-7.354201432,M,Hispanic,DBUND,Enroll,12.47211831
-0.598227508,9.563542381,2.910033022,317.587605,71.54739384,11303.1688,759.155698,F,Hispanic,DGNBU-BBA,Enroll,14.42114783
22.01911469,100.1796772,3.881281419,276.2810998,9.407911508,11320.67822,995.0294681,F,Hispanic,DACCT-BBA,Enroll,5.299667141
6.67365247,109.4736481,6.249495266,292.50137,187.1480091,11646.75102,1726.218037,F,Asian,DACCT-BBA,Enroll,-83.96193659
22.8753464,-33.6486405,2.558605997,323.0485086,283.8028088,11035.68832,65.0521126,M,Hispanic,DFINA-BBA,Enroll,38.59794642
4.21500071,85.27571183,2.594108653,415.4201421,309.1519245,8930.585508,173.3975359,M,African American,DGNBU-BBA,Enroll,8.670011579
12.14815581,9.617408033,3.056039827,314.008042,213.1597745,11510.64446,-55.40042144,F,Hispanic,DBUND,Enroll,12.39932265
-1.200006223,-14.33467245,-0.081745207,263.1349,139.1399163,12063.90529,536.3250094,F,African American,DBUND,Enroll,31.75849152
23.37847244,46.97613711,3.112338219,423.4655208,131.1723708,11559.38323,684.1693151,M,African American,DPSYC-BA,Enroll,31.8908985
33.82008251,73.22567803,3.592190465,417.8656363,154.6271414,11218.9717,1024.878635,M,Hispanic,DBUND,Enroll,-11.66160453
11.4041633,83.03029301,3.210116422,269.4573649,72.24244625,10710.25365,747.3144258,F,Hispanic,DCDFS-BS,Enroll,163.8720165
19.35699593,74.66582836,4.175886608,312.6063617,100.6543901,11492.42191,869.05771,F,Hispanic,DCOMM-BA,Enroll,78.76428181
-3.841443857,27.44409946,2.792582319,273.3221628,85.14098569,11621.47675,946.0791016,F,Hispanic,DPBHLTH-BA,Enroll,52.40662722
20.07711088,77.92936972,3.973848071,244.1835901,117.278802,11332.54855,1067.984031,M,Hispanic,DMATH-BA,Enroll,58.61293181
4.060597978,58.71275345,3.297380948,333.4575233,84.10115575,11075.11583,620.0860189,M,Hispanic,DBUND,Enroll,51.23871928
1.264105676,23.91532977,3.693802036,320.4805466,143.6061868,11447.68755,959.5010927,F,Hispanic,DPBHLTH-BS,Enroll,121.2271854
-0.251767213,103.1796179,3.196234459,263.6041803,91.28972608,11390.16486,1442.01315,F,Hispanic,DBIOL-BS,Enroll,-20.27756592
1.206537562,57.46731593,3.197334887,278.6589673,133.9478801,11153.16482,1177.965258,M,Hispanic,DLSCM-BS,Enroll,26.81045008
-3.226995155,64.3969952,3.120015983,366.476152,281.0320537,11661.29942,868.8723728,M,Hispanic,DFINA-BBA,Enroll,150.5265099
9.006487826,77.01445143,4.480103797,312.1979557,30.22461553,10865.37122,993.076195,M,Hispanic,DBIOL-BS,Enroll,-32.52889217
